year,utility_id_irp,technology_chart,capacity_mw,net_generation_mwh,emissions_co2
2027,22053,Solar,250.0,427462.92339654535,0.0004282224391574525
2027,22053,Unspecified,307.0,1309592.6220286542,0.15685281956077868
2027,22053,Wind,300.0,776752.0792936357,0.0
2027,24211,Battery Storage,580.0,-28316.293305299736,0.0
2027,24211,Coal,577.134,1367506.3333053333,1.3454030056868913
2027,24211,Demand Response/ Demand-Side Management,246.851,753479.6594415766,0.0
2027,24211,Gas,1214.4,2829493.4540886297,1.2220181434089956
2027,24211,Purchases,0.0,2994060.349251459,1.0115125710579533
2027,24211,RICE,188.0,184951.5507161962,0.09542842711456151
2027,24211,Solar,389.3,432570.27795287844,0.0
2027,24211,Wind,249.8,304345.18076043134,0.0
2027,24590,Demand Response/ Demand-Side Management,22.498,114940.47818746547,0.0
2027,24590,Purchases,0.0,719910.9351272903,0.0732248098469924
2027,30151,Battery Storage,60.0,0.0,0.0
2027,30151,Coal,1149.3368,0.0,0.0
2027,30151,Gas,891.3,0.0,0.0
2027,30151,Oil,129.4,0.0,0.0
2027,30151,Purchases,0.0,0.0,0.0
2027,30151,Solar,140.0,0.0,0.0
2027,3046,Battery Storage,348.1,-3947.6694000563975,0.0
2027,3046,Coal,3321.4,3708028.648512203,3.8545584150806738
2027,3046,Demand Response/ Demand-Side Management,562.46,1048862.47817061,0.0
2027,3046,Gas,6599.0,18954002.38239454,7.57850312593113
2027,3046,Hydro,221.6,432483.1637620252,0.0
2027,3046,Nuclear,3539.10672,17411189.72173437,0.0
2027,3046,Oil,233.0,492.73367815014495,0.0030559011641856392
2027,3046,Purchases,0.0,5997008.160181291,0.9913397247865862
2027,3046,Solar,1409.3,1570879.0849104142,0.0
2027,3249,Demand Response/ Demand-Side Management,63.77,777983.9862691694,0.0
2027,3249,Gas,21.3,1258.907110298475,0.0008254611805573014
2027,3249,Hydro,22.4,61090.83900860811,0.0
2027,3249,Oil,21.3,1118.1524693190083,0.0014019682176446317
2027,3249,Purchases,0.0,3137700.6640689415,0.643650285311826
2027,3265,Battery Storage,150.0,-9086.490871885508,0.0
2027,3265,Coal,167.4,295961.22851272597,0.5140798554529256
2027,3265,Demand Response/ Demand-Side Management,33.4,68963.96786193596,0.0
2027,3265,Gas,2118.6,4332173.677945706,1.9849397031290863
2027,3265,Oil,703.8,2321813.1592096533,1.5927614871858855
2027,3265,Purchases,0.0,0.0,0.0
2027,3265,Solar,740.0,1046996.4605180837,0.001048856762943985
2027,3265,Unspecified,50.9,130096.69051209268,0.0
2027,3266,Purchases,0.0,4963573.0,0.9797842002623198
2027,343,Coal,910.0,0.0,0.0
2027,343,Purchases,0.0,0.0,0.0
2027,3461,Battery Storage,10.0,-748.9346858421173,0.0
2027,3461,Coal,95.0,588556.1228270659,0.6872961787031909
2027,3461,Demand Response/ Demand-Side Management,10.649,31542.621715996484,0.0
2027,3461,Gas,82.0,195969.07336298953,0.08153546985950395
2027,3461,Purchases,0.0,1301627.9447793434,1.0633100688418837
2027,3461,Wind,19.95,57866.91625071271,0.0
2027,3522,Gas,758.4300000000001,1576498.766490176,0.6885575564505371
2027,3522,Hydro,32.72,66821.33749598563,0.0
2027,3522,Oil,2.0,0.0,0.0
2027,3522,Purchases,0.0,82464.37387766448,0.02632767404125159
2027,3542,Battery Storage,4.0,-806.8976012566031,0.0
2027,3542,Demand Response/ Demand-Side Management,794.951,1346715.4504535997,0.0
2027,3542,Purchases,0.0,6556948.324916217,2.5801586643651344
2027,3755,Demand Response/ Demand-Side Management,424.173,1785513.1105257452,0.0
2027,3755,Purchases,0.0,3823131.0,1.242728209360175
2027,40211,Coal,83.0,0.0,0.0
2027,40211,Demand Response/ Demand-Side Management,161.159,0.0,0.0
2027,40211,Gas,849.0,0.0,0.0
2027,40211,Purchases,0.0,0.0,0.0
2027,40211,RICE,3.2,0.0,0.0
2027,40211,Solar,397.0,0.0,0.0
2027,40211,Unspecified,49.6,0.0,0.0
2027,40229,Coal,424.0,0.0,0.0
2027,40229,Gas,2136.0,0.0,0.0
2027,40229,Nuclear,227.2904,0.0,0.0
2027,40229,Oil,26.0,0.0,0.0
2027,40229,Purchases,0.0,0.0,0.0
2027,40230,Coal,612.54375,28578.87331773711,0.02712027079697906
2027,40230,Purchases,0.0,3575.7266589535716,0.0011483179016826672
2027,40230,RICE,14.9,86.60899840479928,4.5259134485890165e-05
2027,4110,Demand Response/ Demand-Side Management,2992.2,14623107.770973334,0.0
2027,4110,Purchases,0.0,33434046.377121013,11.176466387462051
2027,4176,Demand Response/ Demand-Side Management,575.29,2047961.800798584,0.0
2027,4176,Purchases,0.0,11961808.79734403,1.6565820586644875
2027,4226,Battery Storage,2.0,47.19088569183716,0.0
2027,4226,Demand Response/ Demand-Side Management,1093.58,3893389.822939768,0.0
2027,4226,Gas,733.3,2965160.1507115886,1.266825020622304
2027,4226,Oil,37.0,291.0606551703949,0.00039027007570431154
2027,4226,Purchases,0.0,24428900.207913145,5.1753764347231215
2027,4247,Hydro,27.4,162265.2530830948,0.0
2027,4247,Purchases,0.0,514898.08691690513,0.2641261284341371
2027,4254,Battery Storage,1.4,-48.87507220145436,0.0
2027,4254,Coal,135.46608,531285.7518202049,0.5418799469743243
2027,4254,Demand Response/ Demand-Side Management,1150.4,4276047.959948078,0.0
2027,4254,Gas,5196.5,17222407.07981919,7.179801393166837
2027,4254,Hydro,132.2,398010.3635626133,0.0
2027,4254,Oil,1208.0,522233.61939786654,0.42844695996605725
2027,4254,Pumped Storage,840.99,-276001.7313736518,0.0
2027,4254,Purchases,0.0,13754226.304492733,4.864208467257735
2027,4254,Solar,2008.8,2352944.22476131,0.0
2027,4254,Wind,631.7,1420364.6433457842,0.0
2027,44372,Demand Response/ Demand-Side Management,640.146,0.0,0.0
2027,4922,Demand Response/ Demand-Side Management,188.16,1218149.0509213842,0.0
2027,4922,Purchases,0.0,4257835.565109825,1.4233262567152118
2027,5027,Demand Response/ Demand-Side Management,315.6,535430.1267622348,0.0
2027,5027,Purchases,0.0,7232359.925496691,1.8653024850429005
2027,5109,Battery Storage,350.0,-24552.32500364432,0.0
2027,5109,Coal,3144.9905,9003540.508344319,9.105981078595132
2027,5109,Demand Response/ Demand-Side Management,1745.83,17329550.210298333,0.0
2027,5109,Gas,5393.9,11329609.961008564,5.935380486988286
2027,5109,Nuclear,1217.0,6793144.730901482,0.0
2027,5109,Oil,239.6,329.8436039427928,0.0015523264983174363
2027,5109,Pumped Storage,969.612,-307825.77241899224,0.0
2027,5109,Purchases,0.0,10722176.256617248,4.295799011204741
2027,5109,Solar,1252.4,1482546.8637864843,0.0
2027,5109,Wind,1235.4,2723501.3546224535,0.0
2027,5416,Battery Storage,223.9,-16312.744487493881,0.0
2027,5416,Coal,5693.0,10474136.520199789,8.68583971641571
2027,5416,Demand Response/ Demand-Side Management,3416.241,5752975.217942554,0.0
2027,5416,Gas,11431.4,19353723.340696953,7.259738975227255
2027,5416,Hydro,1084.8,1897984.4473105546,0.0
2027,5416,Nuclear,5616.2635,40005958.913247764,0.0
2027,5416,Pumped Storage,2382.0,-692059.9331222845,0.0
2027,5416,Purchases,0.0,19274285.18478534,3.961582233362931
2027,5416,Solar,1308.0,1884147.8570972786,0.0
2027,5487,Demand Response/ Demand-Side Management,80.948,600569.9674137933,0.0
2027,5487,Purchases,0.0,4902369.864704025,1.835062547509443
2027,54913,Demand Response/ Demand-Side Management,756.35,3160512.778785425,0.0
2027,54913,Purchases,0.0,4017848.179979657,0.6612838130014115
2027,54913,Solar,45.1,35237.75957304028,0.0
2027,55729,Battery Storage,14.0,-1015.2070861339598,0.0
2027,55729,Coal,772.0,2196736.1614083336,2.2547604748399155
2027,55729,Demand Response/ Demand-Side Management,223.651,212311.4740512031,0.0
2027,55729,Gas,571.8,82439.06463796498,0.07903412748766307
2027,55729,Purchases,0.0,1846786.9056730352,0.6173512934463146
2027,55729,Solar,76.7,105589.08679211141,0.0
2027,55729,Wind,70.0,179529.5448676587,0.0
2027,55937,Coal,293.335,944871.8187176166,1.0193677621081991
2027,55937,Demand Response/ Demand-Side Management,238.053,453352.9033171597,0.0
2027,55937,Gas,3527.6,11741586.066192597,5.809607168696454
2027,55937,Purchases,0.0,9314883.45000099,3.9967826917894644
2027,55937,RICE,5.6,553.5704380074123,0.00033147410746337447
2027,56146,Battery Storage,25.0,-1581.276739157331,0.0
2027,56146,Demand Response/ Demand-Side Management,42.82,98169.86510356235,0.0
2027,56146,Gas,440.0,158742.75886877443,0.10506076822016717
2027,56146,Oil,10.0,-186.21866862435348,0.0
2027,56146,Purchases,0.0,1281042.3879758464,0.7824373250697112
2027,56146,Solar,129.0,190575.09382369393,0.00019091370748928473
2027,56146,Wind,149.8,387802.745867929,0.0
2027,56505,Gas,2805.2,0.0,0.0
2027,56505,Oil,1140.2,0.0,0.0
2027,56505,Purchases,0.0,0.0,0.0
2027,56815,Gas,203.1,0.0,0.0
2027,56815,Oil,4.7,0.0,0.0
2027,56815,Purchases,0.0,0.0,0.0
2027,56815,Wind,49.7,0.0,0.0
2027,5701,Battery Storage,127.0,0.0,0.0
2027,5701,Coal,57.267,227651.64972735074,0.21612122649206347
2027,5701,Demand Response/ Demand-Side Management,119.522,295622.6268241648,0.0
2027,5701,Gas,1385.4,2666210.171091461,1.3992790594268332
2027,5701,Nuclear,665.1168,3562782.9518348146,0.0
2027,5701,Purchases,0.0,2565715.610263875,1.1630281792696988
2027,5701,Solar,167.0,220337.07870456544,0.0
2027,5701,Wind,203.0,413648.96639861196,0.0
2027,5860 and 26510 and 57222,Battery Storage,35.0,-2388.1379167190935,0.0
2027,5860 and 26510 and 57222,Coal,261.144,767653.0113996781,0.7367867100644002
2027,5860 and 26510 and 57222,Demand Response/ Demand-Side Management,183.191,163261.3134673577,0.0
2027,5860 and 26510 and 57222,Gas,1123.0,3231220.8135856865,1.3310568808315617
2027,5860 and 26510 and 57222,Hydro,16.0,40475.58613308215,0.0
2027,5860 and 26510 and 57222,Oil,15.0,0.0,0.0
2027,5860 and 26510 and 57222,Purchases,0.0,2184720.8065652475,1.0022851497584735
2027,5860 and 26510 and 57222,Solar,137.3,278163.09310395096,0.0
2027,5860 and 26510 and 57222,Wind,599.8,854159.3048678811,0.0
2027,61029,Demand Response/ Demand-Side Management,163.6,0.0,0.0
2027,61029,Purchases,0.0,1112272.6787006885,0.570560046449911
2027,61029,RICE,188.0,670463.5968715374,0.2995605422637673
2027,61576,Demand Response/ Demand-Side Management,362.73,2996852.74519386,0.0
2027,61576,Purchases,0.0,10209540.207053943,5.240824257216539
2027,6371,Hydro,192.0,0.0,0.0
2027,6371,Purchases,0.0,0.0,0.0
2027,6374,Demand Response/ Demand-Side Management,12.283,58930.098172726844,0.0
2027,6374,Purchases,0.0,185434.6641479546,0.028986698610063852
2027,6452 and 7801,Battery Storage,493.0,-27800.14488866366,0.0
2027,6452 and 7801,Coal,269.05,543136.5239484067,0.5776983082966054
2027,6452 and 7801,Demand Response/ Demand-Side Management,2016.27,2285715.59578094,0.0
2027,6452 and 7801,Gas,26985.4,94535211.0209092,35.79164796428259
2027,6452 and 7801,Nuclear,3636.388,25055850.0123383,0.0
2027,6452 and 7801,Oil,165.8,5711.7636496790155,0.004637096189626397
2027,6452 and 7801,Purchases,0.0,0.0,0.0
2027,6452 and 7801,RICE,4.0,4827.959401184208,0.0023413333552425248
2027,6452 and 7801,Solar,12405.2,21835163.227849636,0.0
2027,6452 and 7801,Unspecified,3.2,21044.897725070554,0.0
2027,6452 and 7801,Wind,228.3,446928.61674764106,0.0
2027,6455,Battery Storage,132.775,0.0,0.0
2027,6455,Coal,1478.4,3450763.8154517254,3.3749540622431162
2027,6455,Demand Response/ Demand-Side Management,1449.063,547684.080094189,0.0
2027,6455,Gas,9513.5,37094845.67431785,14.90086219972767
2027,6455,Oil,575.40495,8808.789311487582,0.009170388586885169
2027,6455,Purchases,0.0,0.0,0.0
2027,6455,Solar,2534.0,2967115.0278223874,0.0
2027,6458,Pumped Storage,1144.8,-348210.39234972675,0.0
2027,6458,Purchases,0.0,24593281.99234973,8.736158820641093
2027,7140,Battery Storage,600.2,-18078.43412030242,0.0
2027,7140,Coal,4316.538,8416736.981808437,8.028861185402379
2027,7140,Demand Response/ Demand-Side Management,1652.512,3534643.979561354,0.0
2027,7140,Gas,6046.599999999999,31401322.495565448,12.19859584299235
2027,7140,Hydro,661.3,1636096.0332605464,0.0
2027,7140,Nuclear,2036.358,16098362.166541075,0.0
2027,7140,Oil,1748.69505,91850.30852865701,0.314206272344671
2027,7140,Pumped Storage,424.05642,-174995.08365858035,0.0
2027,7140,Purchases,0.0,44010679.097533956,15.393231735364884
2027,7140,RICE,0.4,0.0,0.0
2027,7140,Solar,355.8,607591.4967331592,0.0
2027,7140,Unspecified,750.2,4206474.581627815,1.4707742813743994
2027,733,Battery Storage,25.0,-1402.4234910578857,0.0
2027,733,Coal,4232.6,9399144.556932101,8.763990224451518
2027,733,Demand Response/ Demand-Side Management,210.5,623325.1921214854,0.0
2027,733,Gas,1672.3,4632436.242529743,1.7997073909787327
2027,733,Hydro,501.9,768141.9360163203,0.0
2027,733,Pumped Storage,247.3,-259228.88388451922,0.0
2027,733,Purchases,0.0,10236439.991742179,3.691154971134433
2027,733,Solar,270.0,433993.6430918215,0.00043476476262996214
2027,733,Wind,1004.0,2443745.887002897,0.0
2027,7349,Demand Response/ Demand-Side Management,1.977,0.0,0.0
2027,7349,Gas,1592.5,0.0,0.0
2027,7349,Purchases,0.0,0.0,0.0
2027,7349,RICE,167.4,0.0,0.0
2027,7349,Wind,78.2,0.0,0.0
2027,7601,Battery Storage,18.88,4688.60511774662,0.0
2027,7601,Bioenergy,18.445,72664.78133434858,0.00018061879600692483
2027,7601,Demand Response/ Demand-Side Management,45.39,0.0,0.0
2027,7601,Gas,22.44,47357.789863397964,0.035233062022182925
2027,7601,Hydro,106.9,301493.9843736886,0.0
2027,7601,Nuclear,21.6769,146028.90845178685,0.0
2027,7601,Oil,137.27088,9385.334529825921,0.007187774211824881
2027,7601,Purchases,0.0,3870492.563128833,0.6770971869471825
2027,7601,Solar,2.0,1615.7294813073129,0.0
2027,7601,Wind,71.0,154857.1252971768,0.0
2027,803,Battery Storage,2844.0,0.0,0.0
2027,803,Coal,1069.706,5073616.688227165,4.950494467527888
2027,803,Demand Response/ Demand-Side Management,1279.7,5004555.118243156,0.0
2027,803,Gas,4383.0,11592052.911830522,4.949168892460921
2027,803,Nuclear,1224.9936,8188161.882946745,0.0
2027,803,Oil,98.5,196.4847293609847,0.0002037526482947827
2027,803,Purchases,0.0,5885498.145311564,2.0219318039371084
2027,803,Solar,2323.0,5088363.413192531,0.0
2027,803,Wind,1109.0,2819866.86522606,0.0
2027,814,Coal,1309.5,2549053.2131735594,2.562891423388333
2027,814,Demand Response/ Demand-Side Management,995.676,2473868.8214859166,0.0
2027,814,Gas,1954.9,8174749.384527741,3.161438555748001
2027,814,Hydro,65.0,105122.1569270974,0.0
2027,814,Nuclear,1845.0,9839680.202934647,0.0
2027,814,Purchases,0.0,671175.3292321218,0.08730871799080085
2027,814,Solar,1680.0,2321599.5486193714,0.002325724564734642
2027,814,Wind,1100.0,2301831.0336061423,0.0
2027,8901,Demand Response/ Demand-Side Management,1138.424,0.0,0.0
2027,9191,Battery Storage,328.0,-24675.051177695426,0.0
2027,9191,Coal,606.38527,1928849.8335350761,2.036358080014765
2027,9191,Demand Response/ Demand-Side Management,469.823,1743637.5303362806,0.0
2027,9191,Gas,1380.2,3173275.5870774863,1.450780624731543
2027,9191,Hydro,1620.3,5781201.666444682,0.0
2027,9191,Oil,5.0,28.690269361797522,2.4181077832676784e-05
2027,9191,Purchases,0.0,6142709.143103201,0.5283998092666922
2027,9191,Solar,775.0,1361740.891698079,0.0013641604317632112
2027,9191,Wind,400.0,1064279.0047043702,0.0
2027,9269,Coal,1303.8,0.0,0.0
2027,9269,Purchases,0.0,0.0,0.0
2027,9273,Battery Storage,317.5,0.0,0.0
2027,9273,Coal,378.1,1241264.918390959,1.236727468017861
2027,9273,Demand Response/ Demand-Side Management,452.35,1797353.3778062442,0.0
2027,9273,Gas,2856.0,6359055.45303572,2.911453532505127
2027,9273,Oil,26.8,156.7302746245803,0.00014409457298037
2027,9273,Purchases,0.0,4068356.0297172223,2.0224621813232013
2027,9273,Solar,477.5,781992.6335549996,0.0007833820774051914
2027,9273,Wind,500.0,1239943.8454767289,0.0
2027,9324,Battery Storage,60.0,-144.62399232220784,0.0
2027,9324,Coal,2123.0,2249368.203584875,2.421815164174846
2027,9324,Demand Response/ Demand-Side Management,505.84,1367478.1529234808,0.0
2027,9324,Hydro,22.6,69357.04292725037,0.0
2027,9324,Nuclear,2285.3,11643325.398275215,0.0
2027,9324,Purchases,0.0,1724873.1767510152,1.025154184750803
2027,9324,Solar,1334.7,1186788.6106156688,0.0
2027,9324,Wind,800.0,1588028.759485072,0.0
2027,9417,Battery Storage,75.0,-256.6385402828883,0.0
2027,9417,Coal,678.25,1711837.6316752534,1.82181914691053
2027,9417,Demand Response/ Demand-Side Management,453.157,1221167.2435518538,0.0
2027,9417,Gas,1619.9,6228473.9615593795,2.3916120340167772
2027,9417,Oil,90.2,1196.9797899792427,0.001759501392417377
2027,9417,Purchases,0.0,4220606.136946094,0.7092620911741623
2027,9417,Solar,403.8,305931.9012291514,0.0
2027,9417,Wind,769.5,1956022.70535298,0.0
2027,963,Demand Response/ Demand-Side Management,11.513,19114.043127379155,0.0
2027,963,Purchases,0.0,5688274.893630022,1.941743833663461
2027,9726,Demand Response/ Demand-Side Management,23.519,470631.98301952414,0.0
2027,9726,Purchases,0.0,12394425.207793137,3.7226651501964425
2028,10000,Coal,2423.2029,6233455.838826087,6.193807626078626
2028,10000,Demand Response/ Demand-Side Management,402.119,865018.8307764591,0.0
2028,10000,Gas,987.2,769274.6721417547,0.4081685072270549
2028,10000,Nuclear,1191.638,6111771.751250757,0.0
2028,10000,Oil,490.2,7137.6574238653675,0.02508450085777216
2028,10000,Purchases,0.0,5362516.471915841,0.862052053606966
2028,10000,Wind,148.5,225718.65310779412,0.0
2028,10005 and 22500,Coal,2810.65,6808597.04285176,7.4692106988574185
2028,10005 and 22500,Demand Response/ Demand-Side Management,145.4,1756.7058163448373,0.0
2028,10005 and 22500,Gas,2923.3,5450095.1954810675,2.2485084918593454
2028,10005 and 22500,Oil,75.6,654.7317590635714,0.0009939757353624268
2028,10005 and 22500,Purchases,0.0,4190095.3395901774,1.1123373197650768
2028,10005 and 22500,Solar,450.0,583789.13782598,0.0005848264138725248
2028,10005 and 22500,Wind,828.6,1888732.7701329319,0.0
2028,10171 and 11249,Coal,4668.135,16628314.915204419,16.371283234612605
2028,10171 and 11249,Demand Response/ Demand-Side Management,398.388,1078482.025181561,0.0
2028,10171 and 11249,Gas,3664.2,6624962.011658923,2.76784628573439
2028,10171 and 11249,Hydro,137.8,339766.6978337168,0.0
2028,10171 and 11249,Purchases,0.0,7341877.00564637,6.060680432011313
2028,10171 and 11249,Solar,773.0,977903.9073260977,0.0
2028,10331,Purchases,0.0,1938878.0,1.307492290055527
2028,11118,Hydro,19.1,48274.838911925865,0.0
2028,11118,Oil,12.6,8.935165077876356,5.857060156897715e-06
2028,11118,Purchases,0.0,279154.2763641297,0.053992930215639716
2028,11118,Unspecified,4.8,16492.91088096135,0.0
2028,11241,Coal,25.865,74347.48498010512,0.08020921767505107
2028,11241,Demand Response/ Demand-Side Management,1017.563,2614232.8061046405,0.0
2028,11241,Gas,8887.6,30696021.00511499,12.40644589374871
2028,11241,Nuclear,2235.7,14233279.627880538,0.0
2028,11241,Oil,43.272,14639.58949599367,0.017159908189134557
2028,11241,Purchases,0.0,8150342.312163889,3.0522914245675765
2028,11241,Solar,3389.0,5605966.027207746,0.005615926702905518
2028,11241,Unspecified,148.5,798656.56280267,0.23059471581129393
2028,11479,Coal,328.11658,965109.5133111598,0.9218465758064783
2028,11479,Gas,452.375,645005.2654458794,0.3393079430036306
2028,11479,Oil,54.0,319.1718690167905,0.00023910322509864557
2028,11479,Purchases,0.0,1210601.3297097029,0.565335219608391
2028,11479,Solar,146.445,102310.22629719992,0.0
2028,11479,Wind,106.7,274993.96201861755,0.0
2028,1167,Demand Response/ Demand-Side Management,904.1,2744224.982036399,0.0
2028,1167,Purchases,0.0,15495430.0,5.067461503001726
